,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/12,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_1/energy/0,/battery/GA50358%00_1/energy/1,/battery/GA50358%00_1/level/1,/battery/GA50358%00_1/energy/2,/battery/GA50358%00_1/level/0,/battery/GA50358%00_1/voltage/0,/battery/GA50358%00_1/current/0,/battery/GA50358%00_1/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Other","D3D GDI Render","D3D Video Processing","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge/Discharge Current","Charge/Discharge Rate"
03/13/2025 06:26:17,3.2775104,0,0.395441055,0.166809559,30.5691547,8.758849,45.47805,6.049204,0,0,0,0,0,0,0,0,0,0.203692913,0,0,3.99401784,45.47805,77,56.6428566,55,56,58,77,56,55,54,54,54,54,55,55,55,55,72,45,44,42,23,44,45,46,46,46,46,45,45,45,45,3783.11182,1493.33362,1194.66687,1194.66687,1194.66687,995.5557,796.4446,1095.11133,1294.22241,1095.11133,1194.66687,1194.66687,1194.66687,995.5557,12.7873077,7.53105164,0,0.212058261,0.663818359,0.668823242,0.6680908,0.6680908,0.6730957,0.6730957,0.6743164,0.6743164,0.6793213,0.6793213,0.6793213,0.6743164,0.6793213,0.6793213,0.6793213,99.55557,9.803112,21.8639488,30.9568176,8.853905,46.8131561,15.9051056,55,1065,7000.978,0,0,0,0,0.19140625,0.25,0,0,0,0,0,0,0,0,0,63.0625,6141,5921,220,3.58247828,590.006,1.692672E+08,5836800,0.001751494,16213.5352,15662.4727,551.0625,0.155346587,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0,0.0334672667,0.11357528,0,48679.7773,85.61586,0,0.1821778,0.191172346,0,6429.768,0,0,0,0,0,0,0,0,0,0,0.00187843293,0.00955726951,542.635132,651.1622,0.00110192446,90005,79522,11.6471329,79523,100.001259,16.889,0,0
03/13/2025 06:26:18,4.160529,1.62470341,1.10529065,0,32.777668,0,27.5206089,0,0,0,0,2.56397724,5.11485958,0,0,0,1.015991,1.10937357,0,0,3.597337,32.777668,69,55.7142868,54,56,69,57,61,55,52,52,52,52,55,55,55,55,71,46,44,31,43,39,45,48,48,48,48,45,45,45,45,4480.004,4480.004,1393.779,2389.33545,896.0008,4380.448,2588.44678,1891.55725,1792.00159,1592.89026,1592.89026,1194.66772,1194.66772,995.556458,13.2221642,7.75057173,0,0.206868991,0.663452148,0.668457031,0.668457031,0.662963867,0.662963867,0.66796875,0.672973633,0.672973633,0.672973633,0.672973633,0.672973633,0.672973633,0.6800537,0.6800537,0.6750488,99.55564,9.801525,21.8655357,30.9518051,8.853008,46.8140526,15.9034958,55,1065,7000.978,0,0,0,0,0.0703125,0.25,0,0,0,0,0,0,0,0,0,63.0625,6141,5921,220,3.58247828,590.006,1.687552E+08,6144000,0.00129204022,16213.5352,15662.4727,551.0625,0.11814107,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0,0.0221406259,0.118295029,0,51221.625,85.61586,0.177346319,0.165751591,0.328395247,3940.6665,26599.498,0,0,0,0,0,0,0,0,0,0,0.00187902246,0.009558008,609.1685,763.1448,0.00126670208,90005,79522,11.6471329,79523,100.001259,16.892,0,0
03/13/2025 06:26:19,4.186344,1.344198,0,0.8907497,36.60658,0.832021236,27.2659721,0.8279383,0.8518696,0.8435726,0.8512795,0,9.758961,6.35745525,2.59555578,2.44648457,5.76518774,0.783717632,2.36842632,0.8020282,5.145341,36.60658,73,56.7857132,55,56,73,55,61,51,55,55,55,55,56,56,56,56,64,45,44,27,45,39,49,45,45,45,45,44,44,44,44,4081.77441,4380.441,4380.441,4479.99658,2289.776,1891.55408,2389.33154,1095.11023,2389.33154,1294.22119,1493.33215,1294.22119,1194.66577,1194.66577,12.4616976,6.75690031,0,0.20697397,0.784667969,0.789672852,0.789672852,0.789672852,1.37231445,1.16235352,1.16235352,1.20227051,1.25952148,1.22949219,1.25952148,1.25952148,1.25952148,1.239502,1.239502,99.55547,9.800732,21.86633,30.949295,8.8514595,46.8156,15.9007111,55,1035,7000.978,0,0,0,0,0.05859375,0.25,0,0,0,0,0,0,0,0,0,63,6141,5921,220,3.58247828,590.006,1.608704E+08,5785600,0.0008858631,16213.5352,15662.4727,551.0625,0.119092062,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,1.30525208,0.06956068,1.42347324,689225.438,1407189.25,85.61586,0,0,0.0159750562,0,0,0,0,0,0,0,0,0,0,0,0,0.00187958591,0.009558684,585.4456,702.5347,0.00118885911,90005,79522,11.6471329,79523,100.001259,16.892,0,0
03/13/2025 06:26:20,16.93601,0.321429968,8.138251,1.55696273,32.06056,1.59873962,49.47313,1.58860087,3.73261571,1.58865452,2.978158,1.59635544,30.6219215,29.5352879,23.22048,14.5599,34.8107872,13.7583017,3.73073816,4.45449924,13.8130665,49.47313,58,54.8571434,53,57,58,57,57,54,53,53,53,53,55,55,55,55,59,47,43,42,43,43,46,47,47,47,47,45,45,45,45,4380.44336,4380.44336,1393.77747,1493.333,4380.44336,4380.44336,1891.55518,3484.4436,3484.4436,1493.333,1493.333,1194.66638,1393.77747,1393.77747,17.8813019,12.1142912,0,0.2043301,0.7080078,0.677368164,0.682373047,0.682739258,0.682373047,0.6866455,0.706665039,0.7286377,0.7286377,0.743652344,0.743652344,0.738647461,0.7446289,0.7446289,0.7446289,99.5555344,9.802582,21.86448,30.9551315,8.85695648,46.8101044,15.9105911,55,1050,7000.978,0,0,0,0,0.1171875,0.25,0,0,0,0,0,0,0,0,0,62.96875,6141,5921,220,3.58247828,590.006,1.645568E+08,6144000,0.00104603614,16213.5352,15662.4727,551.0625,0.08002494,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0,1.528229,1.263218,0,6460720.5,85.61586,0,0.174156815,0.161035344,0,14254.5244,0,0,0,0,0,0,0,0,0,0,0.00188140571,0.009560589,2092.23633,2189.674,0.00395238074,90005,79522,11.6471329,79523,100.001259,16.892,0,0
03/13/2025 06:26:21,7.637149,0,0.530827045,0,58.9724846,0,22.2243729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9724846,73,56.5,54,56,73,54,64,54,54,54,54,54,55,55,55,55,73,46,44,27,46,36,46,46,46,46,46,45,45,45,45,1393.77942,4081.78247,4380.449,2588.44727,896.001038,896.001038,796.4454,796.4454,796.4454,896.001038,2389.336,1493.33508,1692.44641,1891.55774,12.6106834,7.015827,0,0.2072406,0.7871094,0.7821045,0.7821045,0.7770996,0.7770996,0.7783203,0.7833252,0.7763672,0.8931885,0.873168945,0.86328125,0.8947754,1.18981934,1.13476563,1.18713379,99.55567,9.797585,21.8694763,30.9393539,8.852802,46.81426,15.90313,55,1080,7000.978,0,0,0,0,0.07421875,0.25,0,0,0,0,0,0,0,0,0,63.03125,6141,5921,220,3.58247828,590.006,1.730048E+08,6246400,0.001486768,16213.5352,15662.4727,551.0625,0.127052,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0.02929663,0.05729098,1.65487075,30707.8164,138185.172,85.61586,0,0.3329716,0.376668274,0,40305.3438,0,0,0,0,0,0,0,0,0,0,0.00188220851,0.009561474,807.858154,891.2681,0.00156836386,90005,79522,11.6471329,79523,100.001259,16.892,0,0
03/13/2025 06:26:22,0.5177021,0.205290318,0,0,38.3346977,0,26.4789886,0,0,0,0,0,4.19842,0.2766013,0,0,7.731098,0,0,0,1.66721344,38.3346977,76,56.2857132,54,56,55,76,56,55,54,54,54,54,55,55,55,55,74,46,44,45,24,44,45,46,46,46,46,45,45,45,45,3783.10718,1294.22083,4479.995,4380.44,4081.77344,4380.44,2389.33081,2389.33081,1393.77637,1095.11,1493.33179,1592.88721,1692.44263,1791.99817,14.398859,8.715829,0,0.2046879,0.8255615,0.820556641,1.2722168,1.28222656,1.2722168,1.28222656,1.2722168,1.262207,1.262207,1.25720215,1.13220215,1.17297363,1.18798828,1.25793457,1.2479248,99.55545,9.809448,21.8576126,30.9768219,8.852928,46.8141327,15.9033508,55,1050,7000.978,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,62.9375,6141,5921,220,3.58247828,590.006,1.608192E+08,6092800,0.000384264567,16213.5352,15662.4727,551.0625,0.08680846,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,3.86186957,0.0204823054,3.71079159,8314033.5,68759.85,85.61586,0,0.180426866,0.185075268,0,8058.9834,0,0,0,0,0,0,0,0,0,0,0.00188299455,0.009562313,885.487732,944.2405,0.001688915,90005,79522,11.6471329,79523,100.001259,16.892,0,0
03/13/2025 06:26:23,6.652236,2.46824622,3.11789513,0,29.7496319,15.0116978,47.4694672,0.6401658,2.83390284,0.6193936,0.699818134,0,12.9771118,6.885475,5.68920374,0.951588154,10.7698975,0.754511356,0.6324589,0.7092476,7.338238,47.4694672,59,54.7857132,54,56,57,59,55,54,53,53,53,53,55,55,55,55,59,46,44,43,41,45,46,47,47,47,47,45,45,45,45,4380.44727,4380.44727,4380.44727,4380.44727,4380.44727,4380.44727,3484.44678,1991.11243,1194.66748,2986.6687,2986.6687,2986.6687,2986.6687,2986.6687,13.3492842,7.75360441,0,0.205066115,1.21765137,1.34265137,1.34265137,1.34765625,1.35021973,1.20373535,1.20373535,1.20373535,1.20874023,1.20874023,1.20874023,1.20874023,1.20874023,1.20874023,1.20874023,99.55562,9.79707,21.8699913,30.9377289,8.851231,46.81583,15.9002991,55,1050,7000.978,0,0,0,0,0.0703125,0.25,0,0,0,0,0,0,0,0,0,62.90625,6141,5921,220,3.58247828,590.006,1.824768E+08,5836800,0.001089246,16213.5352,15662.4727,551.0625,0.141252726,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0,0.0025876998,0,0,4567.647,85.61586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188368279,0.009563053,824.300354,886.7642,0.0015793835,90005,79522,11.6471329,79523,100.001259,16.892,0,0
03/13/2025 06:26:24,3.10891867,0,0,0.3042519,40.6047821,7.548058,43.9325676,20.2375774,0,0,0,0.366842747,2.06564069,0,0,0.3291607,0,0,0,0,5.31460667,43.9325676,63,56.7857132,63,60,59,60,62,55,54,54,54,54,55,55,55,55,62,37,40,41,40,38,45,46,46,46,46,45,45,45,45,4380.44775,2090.66821,1194.6676,1194.6676,1194.6676,1592.89014,1493.33447,1493.33447,1592.89014,1692.44568,1393.77881,1294.22314,1294.22314,1294.22314,13.7795916,8.343417,0,0.205316663,0.704956055,0.684814453,0.6798096,0.673339844,0.6776123,0.677490234,0.681884766,0.692626953,0.7126465,0.7122803,0.7122803,0.7072754,0.7122803,0.7122803,0.728027344,99.55563,9.796528,21.870533,30.93602,8.852715,46.8143463,15.9029694,55,1050,7000.978,0,0,0,0,0.14453125,0.25,0,0,0,0,0,0,0,0,0,62.8125,6141,5921,220,3.58247828,590.006,1.721344E+08,5632000,0.000945118431,16213.5352,15662.4727,551.0625,0.0975908,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0,0.04317532,0.158573657,0,119388.031,85.61586,0,0.147661418,0.146003634,0,12589.541,0,0,0,0,0,0,0,0,0,0,0.001884195,0.009563668,500.8324,600.99884,0.00101703592,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 06:26:25,5.000943,0,2.17003822,0.578677654,32.63492,11.3352661,32.9717331,10.1185141,0.6737232,0.573730469,0.667464733,2.06390619,0,1.03523135,0.6578624,0.6379843,0.8694589,0.6260097,0.6112218,0.7032931,5.1612196,32.9717331,72,57,59,64,72,55,62,54,53,53,53,53,55,55,55,55,72,41,36,28,45,38,46,47,47,47,47,45,45,45,45,4480,4480,1393.77783,1393.77783,1194.66663,796.444458,995.555542,796.444458,1095.11108,896,1294.22229,2190.22217,1393.77783,1592.88892,12.7947054,7.2830925,0,0.211447239,0.7351074,0.820068359,0.820068359,0.8150635,0.820068359,0.8112793,0.8162842,0.726318359,0.826293945,0.826293945,0.8162842,0.826293945,0.741333,0.8162842,0.8162842,99.55556,9.79533,21.87173,30.9322357,8.849789,46.8172722,15.8977127,55,1050,7000.978,0,0,0,0,0.16796875,0.25,0,0,0,0,0,0,0,0,0,62.59375,6141,5921,220,3.58247828,590.006,1.73824E+08,5324800,0.00179745513,16213.5352,15662.4727,551.0625,0.127592355,0,0,0,0,0,0,0,0,0,0,0,0,90.83983,0,0.0474707,0.0294020046,0,485057.969,85.61586,0,0.181779444,0.210535452,0,55954.7,0,0,0,0,0,0,0,0,0,0,0.00188603066,0.009570089,1873.05164,6552.35449,0.007776999,90005,79522,11.6471329,79523,100.001259,16.892,0,0
