,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/12,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_1/energy/0,/battery/GA50358%00_1/energy/1,/battery/GA50358%00_1/level/1,/battery/GA50358%00_1/energy/2,/battery/GA50358%00_1/level/0,/battery/GA50358%00_1/voltage/0,/battery/GA50358%00_1/current/0,/battery/GA50358%00_1/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Other","D3D GDI Render","D3D Video Processing","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge/Discharge Current","Charge/Discharge Rate"
03/13/2025 07:18:05,0.0830829144,1.84399486,1.40535831,2.849561,23.0511189,2.842325,35.2768364,58.96524,1.4005363,2.84784436,1.401335,4.68990231,4.56923866,1.3777256,1.36978626,1.37349963,2.98929214,1.37636662,1.38117671,11.53276,8.131343,58.96524,74,55.57143,54,56,74,54,61,51,52,52,52,52,55,55,55,55,66,46,44,26,46,39,49,48,48,48,48,45,45,45,45,4479.99951,1891.5553,1493.33313,1393.77759,1194.6665,1294.222,1194.6665,1194.6665,1095.111,995.5554,3484.44385,3484.44385,1592.88867,1493.33313,10.8495083,5.380229,0,0.212837681,0.7281494,0.7081299,0.7055664,0.7055664,0.7005615,0.7055664,0.7055664,0.725585938,0.725708,0.725708,0.725708,0.725708,0.725708,0.725708,0.725708,99.55554,10.03529,21.6317711,31.6899948,9.211189,46.45587,16.546936,55,1050,7000.978,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,62.375,6141,5921,220,3.58247828,590.006,1.778176E+08,6246400,0.0106283156,16213.5352,15771.582,441.953125,0.149478868,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.0335900225,0.253454953,0,47903.91,85.6176,0,0.138029933,0.114464842,0,11244.4336,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:06,0.4064858,1.05285645,0,0,33.2917,0,0,31.082159,0,0,0,3.320396,1.15203857,0,0,0,0,0,0,0.987947,1.74640417,33.2917,63,55.2857132,55,54,59,63,56,55,53,53,53,53,55,55,55,55,64,45,46,41,37,44,45,47,47,47,47,45,45,45,45,4380.44531,4380.44531,4480.001,4380.44531,4280.88965,4480.001,3484.445,1095.11133,696.889038,896.0002,1095.11133,896.0002,1592.88916,1493.33362,12.4518213,7.20251942,0,0.208596036,0.732910156,0.7128906,0.6928711,0.686523438,0.681518555,0.686523438,0.686523438,0.706542969,0.7265625,0.7265625,0.728027344,0.723022461,0.728027344,0.728027344,0.723022461,99.55557,10.0301247,21.6369362,31.6736832,9.208694,46.4583664,16.54245,55,1065,7000.978,0,0,0,0,0.203125,0.25,0,0,0,0,0,0,0,0,0,62.28125,6141,5921,220,3.58247828,590.006,1.752576E+08,5120000,0.04675189,16213.5352,15771.582,441.953125,0.146124452,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.004910658,0.005040148,0,3060.51758,85.6176,0.180439278,0.171544328,0.379804015,4081.83447,23470.5469,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:07,0,0,1.24566555,1.20741725,38.14282,1.20236874,27.11426,5.75880432,1.22442842,1.20856166,1.22350454,0,0,1.23012662,1.23716593,1.23804212,1.23816729,1.24053359,1.22472048,1.47859454,2.785921,38.14282,72,57.2142868,55,65,72,56,64,53,54,54,54,54,55,55,55,55,70,45,35,28,44,36,47,46,46,46,46,45,45,45,45,4480.001,4480.001,4280.89,3584.001,1294.22253,696.8891,696.8891,696.8891,896.000244,1095.11145,1592.88928,1393.7782,1294.22253,1095.11145,11.6211948,6.271567,0,0.206927955,0.678222656,0.6732178,0.6711426,0.666626,0.671630859,0.6685791,0.673584,0.673584,0.68359375,0.68359375,0.678588867,0.6791992,0.6791992,0.674194336,0.6791992,99.55558,10.026516,21.6405449,31.6622925,9.208874,46.4581871,16.54277,55,1065,7000.978,0,0,0,0,0.0703125,0.25,0,0,0,0,0,0,0,0,0,62.25,6141,5921,220,3.58247828,590.006,1.886208E+08,4505600,0.00127863733,16213.5352,15771.582,441.953125,0.118515305,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.00488497131,0.00361849717,0,3900.3042,85.6176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:08,4.26682234,2.12672949,0,0,41.6552734,0,21.356308,0.209027529,0,0,0,0,19.2509232,0,0,0,0,0,0,0,3.50228548,41.6552734,76,57.3571434,53,57,72,76,55,58,53,53,53,53,55,55,55,55,74,47,43,28,24,45,42,47,47,47,47,45,45,45,45,1493.33215,2588.44238,2588.44238,4081.77466,1095.11023,1791.99854,1692.44312,1791.99854,1194.66577,1194.66577,1194.66577,995.554749,1493.33215,3285.33081,13.8473873,8.422464,0,0.207486212,1.12927246,1.359375,1.33435059,1.18701172,1.1619873,1.15698242,1.161499,0.7215576,1.14648438,1.14648438,1.14648438,1.14648438,1.14855957,1.12353516,1.12353516,99.55547,10.03743,21.629631,31.6967545,9.211063,46.4559975,16.5467072,55,1080,7000.978,0,0,0,0,0.08984375,0.25,0,0,0,0,0,0,0,0,0,62.40625,6141,5921,220,3.58247828,590.006,1.656832E+08,6860800,0.000599544437,16213.5352,15771.582,441.953125,0.116765246,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.05281793,0.436521471,0,109135.125,85.6176,0,0.341956079,0.356543124,0,49277.3359,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:09,5.595702,0.7304311,6.625801,1.75844431,37.24127,1.77240372,45.0688477,1.75263286,1.79970264,1.75176859,1.79440975,1.87285542,6.284189,1.8486917,1.77336931,1.77433491,2.147764,1.77981853,1.765418,1.84334517,6.349051,45.0688477,57,54.1428566,54,56,57,54,56,53,52,52,52,52,55,55,55,55,57,46,44,43,46,44,47,48,48,48,48,45,45,45,45,3683.555,2190.222,4380.444,4380.444,4380.444,4380.444,1493.33313,796.444336,1095.111,2090.66626,796.444336,796.444336,796.444336,796.444336,13.7559376,8.003625,0,0.206242681,0.6583252,0.657226563,0.657226563,0.6524658,0.6524658,0.657348633,0.6623535,0.6623535,0.6636963,0.673706055,0.673706055,0.6636963,0.6636963,0.6636963,0.6685791,99.55554,10.0348473,21.6322136,31.688591,9.210144,46.4569168,16.5450516,55,1065,7000.978,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,62.40625,6141,5921,220,3.58247828,590.006,1.813504E+08,5836800,0.0129729779,16213.5352,15771.582,441.953125,0.136454582,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.008367838,0,0,4754.90234,85.6176,0,0.1777366,0.176632583,0,6340.54346,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:10,14.6323624,1.22975707,0.9323299,0,19.3494015,0,36.78859,0,0,0,0,0.6518841,6.33626556,0,2.32946873,0,6.533408,0,0,0,0.557363033,36.78859,72,56.7857132,54,56,72,71,63,55,52,52,52,52,54,54,54,54,71,46,44,28,29,37,45,48,48,48,48,46,46,46,46,4380.44629,4380.44629,4480.002,1792.00085,796.4448,1095.11157,1294.22278,1194.66724,1294.22278,1294.22278,1095.11157,995.555969,896.0004,3484.446,11.6850662,6.51438761,0,0.210498631,1.2154541,1.26538086,1.33544922,0.681518555,0.7215576,0.7215576,0.7215576,0.741577148,0.746459961,0.746459961,0.7434082,0.7532959,0.763305664,0.763305664,0.7583008,99.5556,10.0316124,21.6354485,31.6783829,9.209812,46.45725,16.5444489,55,1095,7000.978,0,0,0,0,0.05859375,0.25,0,0,0,0,0,0,0,0,0,62.375,6141,5921,220,3.58247828,590.006,1.811968E+08,5683200,0.0446904451,16213.5352,15771.582,441.953125,0.129976436,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.3463288,0.241666645,0,7305042.5,85.6176,0,0.152246192,0.148072988,0,10682.9717,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:11,3.94096971,0,3.290981,0.09636283,32.70151,0,39.89133,28.3191452,2.38474,0.326222181,0.347518921,0,4.73126173,1.11001134,0.798970461,0.3509283,1.92832947,0.3582716,0.354468822,0.411528349,3.91753912,39.89133,69,55.57143,54,56,57,69,56,54,54,54,54,54,54,54,54,54,69,46,44,43,31,44,46,46,46,46,46,46,46,46,46,1891.55518,696.888733,3484.44385,4380.444,4380.444,4479.999,3484.44385,1393.77747,1095.111,995.555359,2090.66626,1991.11072,1891.55518,1791.99963,13.2100649,7.654364,0,0.208212435,0.7796631,0.744751,0.7496338,0.7397461,0.7496338,0.7397461,0.744751,0.759643555,0.7644043,0.7644043,0.749389648,0.744506836,0.744506836,0.744506836,0.744506836,99.5555344,10.0322723,21.6347885,31.6804657,9.21228,46.45478,16.54889,55,210,7000.978,0,0,0,0,0.07421875,0.25,0,0,0,0,0,0,0,0,0,62.25,6141,5921,220,3.58247828,590.006,1.74848E+08,6144000,0.0007435928,16213.5352,15771.582,441.953125,0.113769144,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.0275843982,0.174897462,0,41593.3164,85.6176,0,0,0.020660378,0,0,0,0,0,0,0,0,0,0,0,0,0.00300707668,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:12,1.7793,4.270947,0,0,46.73465,21.50209,21.544981,0.9657085,0,0,0,0,6.951332,2.82276869,0,0,3.586483,0,0,0,5.219424,46.73465,75,56.07143,54,57,75,55,62,54,52,52,52,52,55,55,55,55,65,46,43,25,45,38,46,48,48,48,48,45,45,45,45,2090.667,1393.778,4380.445,4380.445,4480.00049,3982.22266,995.555664,1393.778,2986.667,2986.667,2986.667,2986.667,2986.667,2986.667,12.4911852,7.1043005,0,0.205795288,1.22424316,1.34289551,1.34289551,1.34289551,1.35314941,1.35314941,1.3371582,1.20715332,1.2121582,1.21203613,1.21203613,1.21203613,1.21203613,1.21203613,1.20202637,99.5555649,10.0348625,21.6321983,31.688652,9.210793,46.45627,16.5462112,55,1050,7000.978,0,0,0,0,0.14453125,0.25,0,0,0,0,0,0,0,0,0,62.28125,6141,5921,220,3.58247828,590.006,1.801216E+08,4966400,0.0008876832,16213.5352,15771.582,441.953125,0.09940129,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.004900142,0.00691389944,0,13744.6416,85.6176,0,0.191732049,0.172634915,0,15459.2383,0,0,0,0,0,0,0,0,0,0,0.003007248,0.014084178,205.7502,0,0.000189915954,90005,79522,11.6471329,79523,100.001259,16.888,0,0
03/13/2025 07:18:13,1.655978,0,2.873242,0,25.5461216,0,48.2474976,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25495,48.2474976,68,56.6428566,54,68,56,68,58,57,53,53,53,53,55,55,55,55,68,46,32,44,32,42,43,47,47,47,47,45,45,45,45,2986.66968,1991.113,995.5565,1095.11218,1194.66785,1095.11218,1095.11218,995.5565,796.4452,796.4452,796.4452,1095.11218,1294.22351,1294.22351,11.7826509,6.512883,0,0.210735723,0.697143555,0.682251,0.682251,0.682251,0.682251,0.682251,0.682251,0.690917969,0.695922852,0.695922852,0.695922852,0.6859131,0.690917969,0.690917969,0.690917969,99.55565,10.0317,21.63536,31.6786575,9.208099,46.45896,16.5413818,55,1050,7000.978,0,0,0,0,0.1953125,0.25,0,0,0,0,0,0,0,0,0,62.25,6141,5921,220,3.58247828,590.006,1.574912E+08,6246400,0.00134985312,16213.5352,15771.582,441.953125,0.151844725,0,0,0,0,0,0,0,0,0,0,0,0,90.77805,0,0.011703047,0,0,113203.227,85.6176,0,0.158636183,0.122660831,0,6132.42725,0,0,0,0,0,0,0,0,0,0,0.003007248,0.014084178,0,0,0,90005,79522,11.6471329,79523,100.001259,16.888,0,0
